Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp
2136174,2b372d39-fcf0-4d77-95c4-51f6ab78247c,432078119180987958475,Di*********lf,The BEST app!,5,0,8.5.89.901,2021-01-07 16:21:09
2731867,1a5c9d62-2d33-45d6-8f16-b7f45b97e102,132597373895018604669,Cu**************on,"Bring the metal \m/,",5,0,8.7.34.1312,2022-05-31 14:56:30
1760627,83d10f01-976c-4206-aa34-7786e19169c2,190635999652828020915,A Google user,Always had what I wanted to listen to readily available,5,0,8.5.42.812,2020-02-15 05:08:42
1454886,cc21b9eb-23e7-4fb8-9462-f4d0834ce32e,338843893792991715854,A Google user,Newest version does not work on my LG V30,1,0,8.5.7.999,2019-05-30 11:43:39
778290,925996ab-f2ff-4f7c-9bba-0049f288eaca,182750467164700292664,A Google user,Every track every time,5,0,8.4.9.271,2017-07-18 16:33:03
2158707,e6fe4163-bdb9-4385-86d9-07d341850c48,123989394742056549028,Ch*********nt,Constant Chinese advertisements????,1,0,,2021-01-29 11:45:06
525356,d6cca70a-2b2a-4692-ae4a-b9d1f2154a12,190436993742785856582,A Google user,"I have been a paid member for almost 2 years now and I use this app all of the time.  I love the fact that you can listen to any album.  I also love the ""discover weekly"", I find songs that I have not heard in years. ,",5,0,6.3.0.882,2016-10-23 23:39:08
1445152,55cfcb87-2b9c-4988-9882-579a8f455ffd,258734572713142468221,A Google user,bad ass,5,0,8.5.4.770,2019-05-22 19:16:42
1194796,fbf83d30-5e81-4958-915c-7384695038bc,276501631566339035992,A Google user,Does exactly what I want it to. Plays music based upon my tastes.,5,0,,2018-10-28 18:41:48
3052599,a21d38e8-6ed2-4d92-ae6a-7019a3f90bea,194798040575228318056,Ge********ly,¹¹⁸⁹⁹1¹11i⁸1,5,0,8.8.28.409,2023-05-14 09:40:14
128678,2f10cef7-0b62-4ecb-b1d4-0912c191dd41,122846614435963197128,A Google user,I love this app. :-),5,0,1.9.0.1273,2014-12-28 17:18:38
2661788,044bf512-2996-4dee-96cc-64598d854993,302205493381453864246,Mr******al,Super app,5,0,8.7.16.1354,2022-03-30 16:43:09
2459867,9194049a-7c8a-4064-bcff-49b80222d952,293221603252096495623,St****************ia,It is a very good app,5,0,,2021-10-16 15:23:45
842032,55e3af84-214f-45ea-8d56-83323362e807,496671657442282702281,A Google user,A MUST HAVE!,5,0,,2017-09-25 16:03:59
538606,a49b6d96-c4a0-4a93-a271-3e290ea45a9b,173007003777718101934,A Google user,I love this app,5,0,6.5.0.1816,2016-11-11 06:21:22
1795065,65b1b9a7-57cd-46e9-ac25-d114d46dde35,595162178657699102440,A Google user,I love this app and all the music,5,0,8.5.49.973,2020-03-21 18:30:48
1364377,4863957d-178f-41a9-9b5d-b7b549cedd03,330415443640790689782,A Google user,good,4,0,8.4.94.817,2019-03-23 01:00:40
904557,7d331419-9fbb-4428-813d-d84998bfdf48,320078563754148067655,A Google user,Two thumbs up,5,0,8.4.30.688,2017-12-02 06:16:40
75140,4d4a68e0-92ef-491f-b7d3-ea687303ae50,122727190498450229566,A Google user,It works great,5,0,1.5.0.739,2014-09-27 08:37:32
2909180,da12d2b6-9d35-4d54-a628-ddbd49e345af,101812836065089289362,pu*******ao,Really good app but ads are annoying.,4,0,8.7.88.496,2022-12-01 15:01:34
1623490,d78e48e1-0054-495d-9ca1-bf48fc1ee282,263268283246859758245,A Google user,Great!,5,0,8.5.26.1031,2019-10-09 00:44:35
2898484,f91cc976-b129-45c3-8877-175c85cc31c7,162959562084161922996,Da********rn,"I have tey this app three times. Great selection of music and shows, but I find it hard to navigate. The realdeal killer is that the app tries to take over the phone and act erratically.",2,0,8.7.82.94,2022-11-21 04:23:11
2788968,1c6155f9-b7c7-43e5-9e6d-b187ace9e141,827400579134983761090,C***l,"I love spotify, every song I look for Spotify has it.",5,0,8.7.48.1062,2022-07-25 22:09:36
2761431,30245c28-1fd0-4313-9717-c35698520e7e,235503464160983494363,He************rs,LOVE IT! Still to this day listen to it on the daily!,5,0,8.7.42.943,2022-06-29 20:54:49
571973,1311d51a-ed08-4558-984b-6795f7f5f9ab,977231649431164018011,A Google user,Good,5,0,,2016-12-20 05:11:52
1068095,2c3fcf35-d202-4098-a812-15921934e5f2,280457399320814857586,A Google user,The concept is cool but it cost way too much,1,0,8.4.55.521,2018-06-04 21:34:19
2137027,a998ad27-0f3c-43eb-a0fe-fba9e205e0cb,564891520119628488977,ed****io,I'm enjoying your wonderful music,5,0,8.5.89.901,2021-01-08 12:59:37
2819528,9695b36c-2e84-47d8-a2b9-cd95f8b80d59,339885844523004587259,Ha*********ar,Amazing app,2,0,,2022-08-25 06:36:41
711568,e3d74928-17ea-4dcd-853c-24c9fc95c7ef,171284035646278672974,A Google user,"Awesome app, great selection!",5,3,8.4.1.846,2017-05-10 02:02:50
3245518,c9744a04-b749-4ed4-b42d-d6fdd6100f6a,272474187120701725329,Ay*********la,There are too many ads but Spotify is the best app to listen to music they get back to as fast as they can when u have a problem they have a lot of amazing deals and premium plans. Must use it,4,3,8.8.72.630,2023-09-24 14:12:46
290737,78fd3fb4-ed06-47b2-9bb7-8746af5dd461,133969424634846542384,A Google user,It's fast and interactive to our lifestyle. However I think that the application in smart TV still has much to improve. Good work guys.,5,0,4.2.0.739,2015-11-27 19:35:56
3116503,96b494f0-5dc6-468f-afae-73d21fdaa3db,307325736515749369199,Sa******li,I hate it very very very much because it destroy Muslim hearts😠😠,5,0,,2023-07-07 11:22:57
3270656,f806b4b2-7b52-4bdb-9500-4a2bc67bb8f8,109041746189287547460,Ma*******dy,Nice music 🎶 🎵 👌,5,0,,2023-10-12 04:43:03
935455,481c2cf4-0a5f-4867-9355-4670af663e5f,662614877628825174899,A Google user,Its sooo amazing but the part i dont like is that you have too pay for offline mode that kinda sucks,5,0,8.4.32.623,2018-01-04 18:45:33
3223025,3bd9c25a-fc4a-4714-8acb-c39b2febe23d,231337895257019948780,Ne******gh,"What is this new update??! I can't skip songs can't fast forward in a song, these are basic features that a music app should have that should not be monetized.",1,0,8.8.66.563,2023-09-08 16:04:56
1857232,1c3f9fad-89db-452b-8973-a763dcf67bca,156804060947454808750,Jh************on,Very nice,5,0,,2020-05-15 12:58:13
2481405,64337b64-7103-4600-8621-64659b42bc89,460662607713434031011,Re************de,Awesome app,5,0,8.6.74.1176,2021-11-05 11:08:43
322705,b5212363-f489-43f3-ab91-f1d91f8c5edc,148278245864078963744,A Google user,amazing,5,0,,2016-01-18 00:59:13
50627,3dab17f4-9565-42ce-9728-c57560bf85f3,275284913742860498089,A Google user,Love love love,5,0,1.3.0.423,2014-08-19 21:54:51
1703664,46e27824-e692-41df-ab56-342a570e2970,326015659293292744217,A Google user,"The student premium is totally worth it, it comes with Hulu (with ads) but it's great.",5,0,8.5.36.747,2019-12-20 17:58:54
2094828,1967bde8-b8e5-4389-a579-bb90a0d3cd6a,339616188531804063960,T****a,I did not find any problem with this app except for one. Songs suddenly starts from my playlist even though i paused it.,4,0,8.5.86.854,2020-12-02 10:08:34
3351967,2b2d24e2-c254-4e15-8cf6-3bb9be8895bf,214353434137612098425,Sr**********av,"This app used to be the best TOP RATED MUSIC APP for free. But now it's the BEST TOP RATED MUSIC APP FOR PREMIUM MEMBERS only. See the LYRICS-PREMIUM, play in order-PREMIUM, shuffle feature-PREMIUM, listen to specific part of the song-PREMIUM, add to queue-PREMIUM. ALMOST EVERYTHING IS PREMIUM. Whatever I mentioned above are the MOST BASIC FEATURES. And you turned them into PREMIUM. WHAT THE HELL IS GOING ON?? You don't even deserve 1 star. I hope this app never exists ever again in future.",1,1,8.8.80.599,2023-11-04 08:13:40
1370277,3002f873-3a49-4464-9809-3999cbf9d29e,176242166121610103570,A Google user,awesome app for music listeners...,5,0,8.4.97.807,2019-03-26 11:37:39
287649,07ac4368-9bcb-443a-82b0-e6fe8ca53023,277708272817439550937,A Google user,"Whenever I play music offline, halfway through it shuts down for no reason. I tried restarting the app but nothing happens. I am using LG G4",3,0,4.1.0.868,2015-11-22 05:41:48
1027685,b4cac8a9-7b80-4edf-bee9-065045b9cfdb,109300856649292401015,A Google user,"Spotify is so great that it has music from like the 60's to to now and I 
think if you're wondering about this app to get it or not you should 
totally get it because it has all your favorite musics and I just 
personally think this is an amazing app.",5,0,8.4.49.462,2018-04-19 01:18:16
2711526,525c5944-a36d-471e-b011-e77ac9b07ea3,123405981662568541445,Ma*************go,Good music variety.,4,0,8.7.28.1217,2022-05-11 20:08:30
2018566,1ea1d638-0e6f-48ca-a8ef-d150223d0dd8,116667963098010916341,Vi********ki,Cool,5,0,8.5.77.1043,2020-09-30 18:44:22
855857,00ff8709-30e6-4515-9ff3-299ec3296d4e,998471824402356233419,A Google user,Love this,5,0,,2017-10-11 01:54:51
2212612,b1e4e9cc-df90-46bf-9a6f-0aa8095d69b3,188834524141873976539,Dh*************ry,😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,5,0,,2021-03-16 18:21:12
2077152,e2b825db-01b5-4499-ac2a-8736ccced384,498556532739159378479,Su********on,Lyrics aren't showing on my account. I tried another account and it shows lyrics but it doesn't show on my premium acc. I tried re-installing the app and it's still the same.,1,0,,2020-11-17 19:18:35
1062683,cbf998d9-b19c-4113-b102-f28c9dd37f81,112499732510172244535,A Google user,Pandora just understands me better.,3,0,8.4.54.536,2018-05-30 02:23:17
1975432,c3509c29-eb13-4c98-aebe-463cda518e7c,210755101106562926302,Ma****************li,Δεν παίρνει κανέναν κωδικό,1,0,8.5.72.800,2020-08-25 15:04:06
2963749,ffb231f8-087f-4e69-b491-c67d50cfa4b6,643749440824516672080,Mi*******in,More feature and storage avail with membership.,4,0,8.8.4.518,2023-01-26 23:27:51
264422,6c5225f9-05bd-489a-969e-b0559056997d,141792724536777008227,A Google user,Can't live without it.,5,0,3.8.0.800,2015-10-06 11:19:38
1653475,c4f1b1dc-e6ef-429a-bedc-cf092c424516,134809883272310110767,A Google user,Offline mode and downloads are frustrating,1,1,8.5.30.579,2019-11-05 02:48:38
1712713,9a900781-f83d-41d0-8f2c-2f54c7f7f6ac,120030624398826048864,A Google user,Great music,5,0,8.5.36.747,2019-12-29 05:05:17
608350,cb42cc7d-a5ed-421e-abbf-92dcc577aa7a,164481765181952908426,A Google user,I like it,5,0,7.4.0.1799,2017-01-26 22:40:37
3192119,4c304dae-9598-4609-a81e-59db9bdc40a5,154532266908506069439,Mi***********on,Love it!!,5,0,8.8.58.473,2023-08-11 04:16:03
929023,079bd238-96e3-4145-99a0-3e0ead080fa1,971654361409453139637,A Google user,Awesome,5,0,,2017-12-28 10:21:13
3335739,96b4ce0c-1694-43c1-9178-03cc53abfcdb,121590417444384311499,Ni********as,After update it has gone downhill,1,0,,2023-10-29 16:51:26
995283,b0eb094b-004b-4db8-95cd-00fce566ed83,207799044548910116050,A Google user,Yas,5,0,8.4.44.661,2018-03-14 19:32:49
3079760,84a07cb6-8e59-4e18-9c21-83be3dc88d56,816982036870227237660,Ri***************ma,Amazing app,5,0,8.8.40.470,2023-06-12 03:22:50
366697,3b700412-824a-47f1-9ae5-647c254e90f9,286543101206668156136,A Google user,Easy search and play with huge library of music. Love it.,5,0,4.9.0.992,2016-03-26 03:35:59
1861827,e26679d8-07ef-4b2d-a4ea-aa4314420300,178543335897332794211,Vi************S.,I can't share song to the Instagram stories:(((,4,0,,2020-05-19 14:15:01
374556,7270d7fa-ca22-4849-977f-e17a37c124f8,223950268301151835301,A Google user,Awsome,5,0,5.0.0.956,2016-04-05 05:44:46
1159306,86d6348d-4d69-4793-8d82-36900b3207ae,586749248661928455117,A Google user,"Spotify is the best music service out there but this latest update to the app has made it almost unusable. It's constantly saying I'm offline when I have a full Internet connection, and the play function keeps getting stuck on the same display no matter which song I'm playing. Please sort this out asap!",3,0,8.4.72.845,2018-10-07 21:06:58
3001127,c236807a-0753-4692-b362-a69a581c701d,319526566186529395541,La*********ri,Good,5,0,,2023-03-16 06:14:06
2934389,0f338534-76e7-4d76-bc6a-f27583d26933,332693487657086717861,Ro********ur,Before I think that this app AI is very good but as well as I use this app really I don't like this app,1,0,8.7.92.521,2022-12-25 14:42:46
1636673,e45b9515-25b1-47ef-9f0b-0975fd34ba56,308609364092966522659,A Google user,Non stop music that I like.,5,0,8.5.27.957,2019-10-20 20:20:01
1416231,2c87051d-1b0c-4ca4-8916-bb1380be1886,339059884095821843681,A Google user,great,5,0,8.5.2.759,2019-04-27 15:42:02
3126647,ac326178-efca-4576-8aee-e908b77c53f6,686472687011597276671,Ka*******am,Bad,1,0,,2023-07-08 03:10:24
2643880,3df88a4d-f199-4287-999f-64c9ffa811e0,129898548126714759071,Ky**************rk,I love all the available songs and podcasts always available,5,0,8.7.12.1121,2022-03-15 04:26:47
2411532,e6435e82-db27-401c-93d0-51ac431ec842,121250443521396550151,****,"Why did u guys add ""limited skips"" and ""not able see the next song without premium"" ?!?!? What happened to being able to pick songs and starting it at a different time?",1,0,8.6.58.994,2021-09-05 08:56:50
2030282,5620648f-4e2f-43d6-90f8-66c213258302,268132808083869116468,Ka*******er,"Terrible service. Very unsecured site. You attempt to change your password because of the hackers that are pervasive and you get locked out. And you're being charged. And customer service is virtually nonexistent. You'll have to contact your bank to stop payment. Nightmare. At least with Amazon music, issues can be resolved.",1,0,8.5.78.909,2020-10-08 23:23:34
771043,df670141-424a-4592-8aed-484c0b4a88c1,200253248597769377199,A Google user,Very nice app,5,0,8.4.7.1108,2017-07-11 03:23:44
2713666,0baa8e5e-2968-4d8f-9c42-8f0577306390,107963744170599159900,Ma******er,Can't stop the app running on my device.,1,0,8.7.30.1221,2022-05-14 00:38:54
2818161,e968a22c-b2cd-4d0b-86f1-a2de8421932f,335055024435701820565,He**********an,Very Good,5,0,8.7.36.905,2022-08-23 18:57:29
3076801,d5cd3a3c-7979-4bdd-9722-f15c44b96a17,761508849300078707583,I****M,This app is good one,5,0,,2023-06-08 18:01:05
1892193,7528c583-5df5-47b9-b44a-3e2a0d29b4ba,272224967678490159598,An********ez,Love it just wish it would play on the artists I chose.,5,0,8.5.60.1013,2020-06-13 19:42:42
2226745,49858ecb-837c-4ffa-8670-04cec7420f5e,688624817600218802082,am**********gh,Love it damn much .,5,0,8.6.12.986,2021-03-28 11:52:50
1735436,7929d1e0-9d47-4ce8-807c-cdf28d56d35a,189462995822278292025,A Google user,It's the best thing ever for me,5,0,8.5.40.195,2020-01-19 15:03:40
2178845,7bdf5932-2446-48e4-8c83-548f2f289270,587027086912772438077,So******de,Love it,5,0,8.6.2.774,2021-02-17 23:36:15
1143985,2bd3108a-8a9d-443d-9099-02a4bfe9e285,267150414601799783895,A Google user,overall this app quite good.,5,0,8.4.72.845,2018-10-02 11:43:25
260394,63d7fba2-b7a2-4434-991c-9f0cd9180f62,291366832631120668656,A Google user,Wicked app love it u should get,5,0,3.7.0.833,2015-10-01 02:40:24
3150968,533abafe-3216-4396-991c-327a02686405,321231355426654943411,Na*****Bi,Stop burning the Quran!!!!!,1,0,,2023-07-12 00:59:40
1207634,c873c13c-76da-47af-bb0d-7221e1c8dce5,143407695883187500899,A Google user,I like music and Spotify let's me play the music I like to hear thanks,5,0,8.4.78.530,2018-11-07 23:23:09
3252956,15343c57-e72c-4f3a-a8a1-3227725d5f02,161609184971117711307,La*******an,Verey good app this is and Varey good sound like this app,5,0,,2023-09-30 10:06:42
1001798,3e79060e-8326-4ce8-ada3-7d92faee047a,181098232039602119989,A Google user,It's okay you should not have to listen to it with only WiFi,5,0,,2018-03-22 00:28:04
738390,607c57af-43ff-4b24-a412-497181a99ae9,294980719536607062880,A Google user,Love this program. Amazing song selection. Very easy interface. Just wish I could play an individual song every now and then. Please inform me if there is a way im missing.,5,0,8.4.4.810,2017-06-07 13:11:08
500832,d44e9e9a-69ad-4ff4-87a2-7164319c2717,566874660727500551693,A Google user,Would be nice to be able to have the lyrics during playing music on Spotify,2,0,6.1.0.1088,2016-09-23 14:14:02
1902706,17fa527b-f40a-4534-bc67-5680cc8faea8,223496840620851535911,su******da,I love this app free music is awesome thx spotify,5,0,8.5.62.904,2020-06-23 14:45:03
1363516,b9c4c046-953b-4bfe-b005-e576a565beab,143736979649019495659,A Google user,New things for the music app moreover easy to manage playlist. furthemore need some more offers for premium accounts,4,0,8.4.97.807,2019-03-22 15:49:49
1434884,85419845-3ea1-454f-83d2-f3d5dd0a00b5,906875927949529497570,A Google user,still prefer the old android desing for the app but the app works a does what needs to do im just a little bit picky a i do press the buttuns from time to time by acident. with is a bit anoying beside that great app,3,0,,2019-05-13 21:14:22
2522288,d833262c-836b-45cf-a98d-8b725e5058fd,450766614042251081129,Br*********en,To many ads,4,0,8.6.84.1240,2021-12-06 19:03:52
731885,5cb52ab0-8a4e-4c7b-8a4c-4940f8f251cd,178249424845148956466,A Google user,"Only issue I have is that everytime I get 30 minutes of no ads I don't actually get 30 minutes, in fact an ad plays right after the first song or the free 30 min ad would pop up again even though it hasn't been 30 minutes which is kinda annoying.",3,0,8.4.4.810,2017-05-31 13:03:54
2986394,b8488043-ed2c-4c00-99ef-0ec21c9c3d99,329823934299597248671,Yo********ca,me vuelve a descargar playlists o parte de las playlist que ya tengo descargadas A CADA RATO y no puedo escuchar mi musica YA DESCARGADA porque sentiene que VOLVER A DESCARGAR cuando NO TENGO CONEXION. S20FE,1,0,8.8.12.545,2023-02-25 00:47:59
2935338,e7a99fe5-3e45-4a72-b2ad-7c3831f37ebd,248888439443276507362,Da*******za,"Like it's assist to find other artists whose music is similar to artists I like. Also, podcast presentation of podcasters that I like.",5,0,8.7.92.521,2022-12-26 17:50:04
1356954,d21b5c7b-3c70-4c01-98a5-143c84017058,298344245282633616466,A Google user,good,3,0,8.4.83.625,2019-03-18 15:52:41
1610638,65a6b514-a266-4f0d-bf07-38e4ba1e8135,655027796415418933563,A Google user,"Enjoyable! Am considering purchasing a subscription when I actually have money, because the advantages are legit.",5,0,8.5.24.762,2019-09-27 00:24:58
3036418,8c945073-cd21-41b7-a2a3-3bbd73ae099d,898231905577698978683,sa*********ni,What can i say man. This app is just perfect. Love it,5,0,,2023-04-25 00:55:16
906967,4304aa75-99a5-4319-b05a-4648f40917ed,196266525871877718928,A Google user,Love y'all 💖💖,5,0,8.4.26.770,2017-12-04 21:09:20
3242775,ee056961-4651-416a-8c81-01ff697a6bc2,204043455408934401703,Fr**************el,Suben el precio,2,0,8.8.70.532,2023-09-22 18:29:03
844253,2dbbad85-8e99-494d-867a-9905faf4e514,329634778023532723850,A Google user,It's awesome,5,0,,2017-09-28 08:51:58
2453353,0ac4cdf2-f9fa-479f-874c-82cacf4f9603,183481715718748942805,J***W,"The choice of music across all genres is excellent as is the quality. I use Spotify most days,don't think i could ever be without it now.",5,1,8.6.68.1225,2021-10-10 14:13:35
3282343,aad989ac-2949-40cc-a804-5c062d237a59,530175653000654615206,Ar*******al,This is so good,4,0,8.8.76.667,2023-10-15 05:59:31
2317366,b32560de-b535-48c0-8bd9-40caa1c6f0e6,219409396425138008300,An******on,Too much ads,1,0,8.6.20.1063,2021-06-12 01:41:06
1852410,af14c6bb-7f83-49a0-9d7d-622f39ada408,182443549034046786988,Ji*****on,This app is amazing I don't know why I ever deleted it I regret it and now I'm never deleting it again!! This app is simply the best,5,0,8.5.24.762,2020-05-11 01:45:40
3368216,611ae476-22e8-468f-beca-a36edb50169e,219351632188565098122,Bu*********** •,Absolutely horrendous at this point. Used Facebook to log in since I first started using. Now I get forced logged out and now I cannot get back into my account. This new update sucks. A simple reinstall doesnt fix the problem.,1,0,8.8.82.634,2023-11-11 06:34:30
3286686,a5b3267a-c773-4e38-a20c-a698ea605a28,768076060473904428405,Mr**********ur,Hated the recent update your guys now charge use to play back te song seriously and can't even add in the queue you lost you most of the consumers no even able to see the lyrics Edit :- you guys are worst now I can't even play the song I want this is bs,1,1,8.8.76.667,2023-10-16 11:05:45
3022450,61d1e6d0-1114-43f5-9cd4-4dd8054ce962,190179819408718973725,El*********ez,1¹1¹1 we .....,5,0,8.8.22.510,2023-04-08 05:02:12
1023116,53b93846-798d-4f26-a0fa-8bf81bd75e8e,142779807676882162945,A Google user,Very nice,5,0,,2018-04-13 16:53:26
232016,d5dd6d8c-1dee-46dc-ae7f-9fde7075ff3b,726008568305425171671,A Google user,This music the best,5,0,,2015-09-02 11:13:41
750794,ae1a89ec-d167-4af7-b8c1-25803358d1f1,153408361680555416360,A Google user,Despasito,5,0,,2017-06-20 18:06:26
355253,dc08c5a3-f39b-4a83-9556-c8325b2b1358,337780624073710132952,A Google user,I love the app a lot but the ads just are annoying,5,0,4.8.0.1004,2016-03-09 06:50:40
1728028,d7f4af4a-ead0-4afc-8059-d2270e100d5e,100904007541816529287,A Google user,Gut,5,0,8.5.40.195,2020-01-12 10:40:24
2557090,0dfa3eef-477e-458c-8d21-c39505aefeed,185798680798547379355,As***********ov,"It's ok, it was all wiped away and I am doing it right from the beginning again.",5,0,8.6.88.1104,2022-01-06 13:48:13
173491,b062e191-0917-49b2-bc6c-9365b04adc60,286369003417570440446,A Google user,,5,0,1.2.5.3,2015-03-15 16:38:09
286451,5c82eaec-cd05-4d7f-95b6-b14b422aeecc,280473764994765659773,A Google user,jeg har den gratise og jeg har kjøpt 3 koder som ikke virker      fra rema  1000   tror skal fixe det når har muligheten,5,0,4.1.0.868,2015-11-18 20:51:20
3052471,5f2e1e4e-ab55-4402-9352-78aebac378b1,380242159075751846236,Ab*********ar,very good experience all old song 👌,5,0,,2023-05-14 06:31:53
3102865,da239b12-67b1-4d74-af75-30b5c727f8b9,204707685802032647153,Wy*********ey,It OK,5,0,8.8.48.523,2023-07-04 22:46:56
1793859,3f500594-e34e-4280-988e-cdfe98886f11,670891952286575186275,A Google user,Works Everytime. Love Spotify.,5,0,8.5.49.973,2020-03-20 16:58:27
2190599,d4ff8b25-8cab-4159-9010-61d97f9cba8a,325642476541662622179,Ma**********di,Smooth experience,5,0,8.6.2.774,2021-02-27 17:17:53
991892,ddf1bb4d-1413-4121-9721-d37ced293c9d,190824583269603048937,A Google user,Love it,5,0,,2018-03-10 22:16:34
2306653,a554f8cb-f9d0-49cc-999d-4c12bc1989e6,385131126947308420701,Jo*******ro,New updates suck,1,1,,2021-06-03 06:41:48
2482142,349e6071-c5f3-4033-99ee-df31d2593fb9,333766587889126481506,Mo********li,good,5,0,8.6.74.1176,2021-11-06 04:21:59
1905655,701f5965-639e-4e06-9080-105dfb5e9b6d,913062792132527143258,Bi**********ni,Excellent,5,0,8.5.60.1013,2020-06-26 06:13:24
2705727,b077c008-25bf-466a-bcf9-43157f99d542,309492358551080002691,Re********rr,I love this app. There's nothing else that I would say about it. It's worth a subscription.,5,0,8.7.28.1217,2022-05-06 05:01:19
571295,8e2bdd47-54dc-4852-96b7-3403c15618c0,976245312278203810689,A Google user,It doesn't have a million ads it is a really nice app,5,0,7.1.0.1025,2016-12-19 14:08:36
920086,352edc38-928c-468f-b736-6abeddda69d7,240469245575375495667,A Google user,Amazing,5,0,8.4.31.723,2017-12-18 21:03:14
2279682,2d70ade1-7d64-44c1-a516-bb36b79d61c1,120301116980608585005,ch***********hi,Time passes,4,0,8.6.24.918,2021-05-12 13:06:02
285203,024e1372-43c9-4346-aac0-28e830aca17b,311045523862081505138,A Google user,Its nice but some of the songs that I've searched doesn't appear eh. .,4,0,1.2.5.3,2015-11-15 09:20:10
2936930,82c99739-b8d6-4ae4-8453-47df00d93664,284773573174697068948,Ja*******ry,"This app knows me better than I know myself, I will continue to support its data collection",5,0,8.7.92.521,2022-12-28 15:38:39
3214126,4ff8dd83-1598-4220-98f6-c73f775d6f4b,222575838060389979915,FA*******AN,No good app 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎😡😡😡😡😡😡😡😡,1,0,,2023-09-03 02:39:47
2947869,ea93f24b-4327-468d-8ce3-27c11d55ea4a,277062406168556912820,Ak***********am,Best music app i have ever seen. Thia line is enough to describe this app.,5,0,8.7.74.443,2023-01-10 16:06:30
817881,5cd5a312-a31b-4a64-959a-028c62d56d22,148694617468339501733,A Google user,Excellent selection of songs for any mood,5,0,8.4.9.271,2017-08-28 09:10:15
2818178,66606bcd-4080-4c7e-92fd-b6a9b60febe1,294481777429337423765,Sa********oy,Music experience..so good 😊,5,0,,2022-08-23 19:14:52
2834471,2a76c62a-a36d-4372-b9a9-732af1fd56ac,471918515360031167158,Mi*********id,"Why is there no option to stop Spotify from automatically starting when I turn on my car. It's infuriating. I don't want music automatically starting, but you have no option to stop this. I've even shut down the app and exited it, but it automatically restarts.",1,2,8.7.64.478,2022-09-10 04:39:40
16184,5eaaf8cd-c531-4870-ac37-32a320a31b16,747989631497436333520,A Google user,Almost all I listen to,5,0,1.2.0.534,2014-07-26 22:08:36
604740,4f4d1592-ac6f-4772-ad04-1235636e1bad,196302450419459938393,A Google user,Awesome,4,0,5.6.0.701,2017-01-23 05:36:41
272837,e312e989-0979-4c8a-a1b0-d7ad10c60cb3,167659838464694059800,A Google user,It tells me I am offline but I have a perfectly good 4 bar Internet connection😕,1,0,3.9.0.965,2015-10-18 13:11:14
2868069,2fffa83f-a3b7-4560-802b-9c5aa18601a1,322064280546546147571,Ch**************la,Wonderful app,5,0,8.7.52.1010,2022-10-17 18:11:03
1168943,6832b4ef-fb32-4148-8f3c-d09082250102,201750358615597006539,A Google user,Love it,5,0,8.4.74.463,2018-10-13 00:58:29
2109634,95c91af3-d5e4-4b80-badc-4fad3d5e2e9c,150183129230077202184,Br***********rs,Love the music variety,5,0,8.5.86.854,2020-12-13 18:38:31
1584550,2d51493f-1abe-4b23-b35d-0eb29c848a50,303326199684104828481,A Google user,The widget has disappeared off from my Samsung note 9 and I cant seem to find it anywhere? Has this been removed ? If this can be fixed then I'll give it 5 stars,2,0,8.5.21.754,2019-09-04 08:26:47
880038,b8f5d700-07f2-49cb-95e0-9c6e038c6703,125845974186995959776,A Google user,A little expensive and don't have all the artists,4,0,8.4.25.771,2017-11-05 15:33:31
2030723,32179e15-df2e-4a9e-948c-f453e4c0abf0,879246788182442480609,Sh**********de,Almost everything is available on Spotify.. that's the great thing 👍🏻 but Spotify need to upgrade... They should be active.. create effective playlists and many things...the competitor companies are doing great but I love Spotify..but Spotify should be an active guy to be loved from users.,3,0,8.5.78.909,2020-10-09 06:47:46
709631,82b070f3-9135-496b-88c8-eea7c6e11e24,126605918367027932474,A Google user,This is a good thing for my phone all I have to do is put on music than turn my phone off,5,0,,2017-05-08 02:41:39
824624,f835000d-ef93-40f4-9d00-a6338f609894,143944602290015800469,A Google user,PENISSSS,5,0,8.4.17.640,2017-09-05 07:37:55
495327,09b25aa7-8af8-4171-9de3-3ac48ebfafc0,160398576273235724289,A Google user,Loved it!,5,0,6.1.0.1088,2016-09-16 14:48:25
214290,daab856d-da49-4fa3-b584-74f7d82f7afd,485823168235900730111,A Google user,So much better than Pandora,5,0,3.5.0.963,2015-08-27 17:06:50
1266634,cb18bf7d-3776-4211-b388-711b9ba6f410,732161669313950585979,A Google user,18:9 version fullscreen pls!,1,0,8.4.23.784,2018-12-29 19:28:40
933647,0d40ee95-2520-48cb-88ac-3b611e57c3e9,105654075095439761353,A Google user,Great,5,0,8.4.32.623,2018-01-02 17:53:36
1298039,1bcc2ba0-1213-4338-ba24-6231668d4de9,128604587424769566148,A Google user,Eh...can’t even play a song,2,0,,2019-02-06 09:37:59
441015,155f47e8-8870-4095-8777-2c37ef5d1cb9,153435398000295687543,A Google user,Good stuff,3,0,5.6.0.701,2016-07-08 04:15:38
